"Product ID";Immagine;Nome;Riferimento;Categoria;"Prezzo (tasse escl.)";"Prezzo (tasse incl.)";Quantità;Stato;Posizione
5652;https://www.mgfishing.eu/10981/tubertini-borsa-eva-vanity-xl-borsa-in-eva-impermeabile.jpg;"Tubertini Borsa EVA Vanity XL - Borsa in EVA impermeabile";86297;"Borse, zaini e foderi";69.672131;85;5;0
5651;https://www.mgfishing.eu/10979/tubertini-borsa-eva-vanity-m-borsa-in-eva-impermeabile.jpg;"Tubertini Borsa EVA Vanity M - Borsa in EVA impermeabile";86295;"Borse, zaini e foderi";42.622951;52;5;0
5650;https://www.mgfishing.eu/10977/tubertini-borsa-oceano-wp-borsa-impermeabile.jpg;"Tubertini Borsa Oceano WP - Borsa impermeabile";86294;"Borse, zaini e foderi";73.770492;90;5;0
5649;https://www.mgfishing.eu/10975/tubertini-borsa-eva-vanity-box-borsa-in-eva.jpg;"Tubertini Borsa EVA Vanity Box - Borsa in EVA";86298;"Borse, zaini e foderi";39.344262;48;5;0
5648;https://www.mgfishing.eu/10974/tubertini-borsa-eva-vanity-l-borsa-in-eva-impermeabile.jpg;"Tubertini Borsa EVA Vanity L - Borsa in EVA impermeabile";86296;"Borse, zaini e foderi";51.639344;63;5;0
5647;https://www.mgfishing.eu//tubertini-hibrix-artificiale-swimbait-acqua-dolce.jpg;"Tubertini Hibrix - Artificiale Swimbait Acqua Dolce";45560;Home;9.262295;11.3;0;1
5646;https://www.mgfishing.eu//tubertini-offshore-trolling-canna-da-traina.jpg;"Tubertini Offshore Trolling - Canna da Traina";04229;Home;181.639344;221.6;0;1
5645;https://www.mgfishing.eu/10973/tubertini-modulo-t-mx-40mm-modulo-per-panchetti.jpg;"Tubertini Modulo T-MX 40mm - Modulo per Panchetti";82224;"Panchetti, sedie e cassettoni";28.688525;35;5;0
5644;https://www.mgfishing.eu/10972/tubertini-modulo-t-mx-2-cassetti-frontali-modulo-per-panchetti.jpg;"Tubertini Modulo T-MX 2 Cassetti Frontali - Modulo per Panchetti";82223;"Panchetti, sedie e cassettoni";87.704918;107;5;0
5643;https://www.mgfishing.eu/10971/tubertini-mini-prolunga-10m-tx-prolunga-per-canne-roubaisienne.jpg;"Tubertini Mini Prolunga 10m TX - Prolunga per Canne Roubaisienne";x0728;Home;67.213115;82;0;1
5642;https://www.mgfishing.eu/10970/tubertini-short-tx-4-5-sezione-di-ricambio-roubaisienne.jpg;"Tubertini Short TX 4/5 - Sezione di Ricambio Roubaisienne";x0149;Home;61.475410;75;0;1
5641;https://www.mgfishing.eu/10969/tubertini-mini-extension-4-tx-innesto-terminale-per-roubaisienne.jpg;"Tubertini Mini Extension 4 TX - Innesto terminale per Roubaisienne";x0049;Home;67.213115;82;5;0
5640;https://www.mgfishing.eu/10990/tubertini-extensis-trout-evo-10mt-canna-trota-torrente.jpg;"Tubertini Extensis Trout EVO 10mt - Canna Trota Torrente";02768;"Canne Da Trota";295.081967;360;5;0
5639;https://www.mgfishing.eu/10965/tubertini-extensis-trout-short-canna-da-trota-torrente.jpg;"Tubertini Extensis Trout Short - Canna da Trota Torrente";02769;Home;309.836066;378;0;1
5638;https://www.mgfishing.eu/10961/tubertini-fl-r500-grey-edition-panchetto-da-pesca.jpg;"Tubertini FL R500 Grey Edition - Panchetto da Pesca";82651;"Panchetti, sedie e cassettoni";807.377049;985;5;0
5637;https://www.mgfishing.eu//tubertini-gt-feeder-pasturatore-feeder.jpg;"Tubertini GT Feeder - Pasturatore Feeder";83631;Home;0.000000;2.4;90;0
5636;https://www.mgfishing.eu/10991/tubertini-brutal-pitch-c-canna-da-vertical-jigging.jpg;"Tubertini Brutal Pitch C - Canna da Vertical Jigging";03066;"Canne Vertical";0.000000;125;15;0
5635;https://www.mgfishing.eu/10992/tubertini-shinogi-canna-da-vertical-jigging-eging.jpg;"Tubertini Shinogi - Canna da Vertical Jigging Eging";07065;"Canne Vertical";0.000000;80;10;0
5634;https://www.mgfishing.eu/10993/tubertini-squidoo-2-egi-canna-da-vertical-jigging.jpg;"Tubertini Squidoo 2 Egi - Canna da Vertical Jigging";03123;"Canne Vertical";0.000000;30;15;0
5633;https://www.mgfishing.eu/10994/tubertini-tekkan-canna-da-vertical-jigging.jpg;"Tubertini Tekkan - Canna da Vertical Jigging";03395;"Canne Vertical";0.000000;80;20;0
5632;https://www.mgfishing.eu//tubertini-thauron-canna-da-spinning.jpg;"Tubertini Thauron - Canna da Spinning";07074;Home;0.000000;270.9;10;0
5631;https://www.mgfishing.eu//tubertini-brutal-pitch-s-canna-da-slow-pitch.jpg;"Tubertini Brutal Pitch S - Canna da Slow Pitch";03063;Home;0.000000;122.9;5;0
5630;https://www.mgfishing.eu/10956/tubertini-t-mx-050-paniere-da-pesca.jpg;"Tubertini T-MX 050 - Paniere da Pesca";82398;"Panchetti, sedie e cassettoni";188.524590;230;0;1
5629;https://www.mgfishing.eu/10952/tubertini-fl-200-black-panchetti.jpg;"Tubertini FL 200 Black - Panchetti";82652;"Panchetti, sedie e cassettoni";327.049180;399;5;0
5628;https://www.mgfishing.eu//tubertini-hair-bait-set-minuteria-feeder.jpg;"Tubertini Hair Bait Set - Minuteria Feeder";84027;Home;4.098361;5;0;1
5627;https://www.mgfishing.eu/10951/tubertini-ombrellone-competition-ombrellone.jpg;"Tubertini Ombrellone Competition - Ombrellone";78011;"Ombrelloni da pesca";0.000000;107.7;5;0
5626;https://www.mgfishing.eu/10950/tubertini-storage-bag-borsa-per-esche-e-accessori.jpg;"Tubertini Storage Bag - Borsa per Esche e Accessori";86827;"Borse, zaini e foderi";0.000000;28.3;15;0
5625;https://www.mgfishing.eu/10948/tubertini-eging-bag-borsa-da-eging.jpg;"Tubertini Eging Bag - Borsa da Eging";86233;"Borse, zaini e foderi";0.000000;65.9;10;0
5624;https://www.mgfishing.eu//tubertini-tai-skull-glow-squid-artificiali-seika.jpg;"Tubertini Tai Skull Glow Squid - Artificiali Seika";45549;Home;0.000000;24.3;0;1
5623;https://www.mgfishing.eu//tubertini-tai-skull-skirt-tail-artificiali-seika.jpg;"Tubertini Tai Skull Skirt + Tail - Artificiali Seika";45548;Home;0.000000;24.3;0;1
5622;https://www.mgfishing.eu//nash-tubertini-tanashi-65-85-artificiali-seika.jpg;"Nash Tubertini Tanashi 65-85 - Artificiali Seika";45561;Home;0.000000;7.5;0;1
5621;https://www.mgfishing.eu//tubertini-speedex-artificiale-da-superficie.jpg;"Tubertini Speedex - Artificiale da Superficie";45558;Home;0.000000;11.9;0;1
5620;https://www.mgfishing.eu//tubertini-hobby-line-esca-pronta-pastura.jpg;"Tubertini Hobby line: Esca pronta - Pastura";32720;Home;0.000000;4;5;0
5619;https://www.mgfishing.eu/11002/tubertini-vitality-light-canna-traina.jpg;"Tubertini Vitality Light - Canna Traina";04240;"Canne Da Traina";0.000000;78;5;0
5618;https://www.mgfishing.eu/11004/tubertini-sea-master-canna-da-traina.jpg;"Tubertini Sea Master - Canna da Traina";04507;"Canne Da Traina";0.000000;60;10;0
5617;https://www.mgfishing.eu/11005/tubertini-seabait-canna-da-traina.jpg;"Tubertini Seabait - Canna da Traina";03331;"Canne Da Traina";0.000000;65.1;15;0
5616;https://www.mgfishing.eu/11001/tubertini-crossover-2-canna-da-traina.jpg;"Tubertini Crossover 2 - Canna da Traina";03344;"Canne Da Traina";0.000000;96.6;15;0
5615;https://www.mgfishing.eu/10999/tubertini-vitality-2-canna-da-traina.jpg;"Tubertini Vitality 2 - Canna da Traina";04276;"Canne Da Traina";0.000000;126;5;0
5614;https://www.mgfishing.eu/10998/tubertini-sea-shot-canna-da-traina.jpg;"Tubertini Sea Shot - Canna da Traina";04553;"Canne Da Traina";0.000000;114.5;10;0
5613;https://www.mgfishing.eu/10997/tubertini-vitality-3-canna-da-traina.jpg;"Tubertini Vitality 3 - Canna da Traina";04587;"Canne Da Traina";0.000000;124;15;0
5612;https://www.mgfishing.eu/10922/tubertini-protector-lake-rider-elemento-terminale-per-roubaisienne.jpg;"Tubertini Protector Lake Rider - Elemento Terminale per Roubaisienne";x0016;Home;0.000000;47;5;0
5611;https://www.mgfishing.eu/10921/tubertini-pack-leviar-tt-roubaisienne.jpg;"Tubertini Pack Leviar TT - Roubaisienne";x0704;Home;0.000000;4950;0;1
5610;https://www.mgfishing.eu//tubertini-extreme-rider-10-canna-roubaisienne.jpg;"Tubertini Extreme Rider 10 - Canna Roubaisienne";x0286;Home;0.000000;58;0;1
5609;https://www.mgfishing.eu/10996/tubertini-kit-3-sx-canna-roubaisienne.jpg;"Tubertini Kit 3 Sx - Canna Roubaisienne";x0621;"Canne Fisse";0.000000;95;60;0
5608;https://www.mgfishing.eu/11006/tubertini-pack-carp-rider-mx-canna-roubaisienne.jpg;"Tubertini Pack Carp Rider MX - Canna Roubaisienne";x0707;"Canne Fisse";0.000000;980;5;0
5607;https://www.mgfishing.eu/10912/tubertini-leviar-canna-roubaisienne.jpg;"Tubertini Leviar - Canna Roubaisienne";x0690;Home;0.000000;4950;0;1
5606;https://www.mgfishing.eu/10995/tubertini-bankshot-2-canna-roubaisienne.jpg;"Tubertini Bankshot 2 - Canna Roubaisienne";x0294;Home;0.000000;31;35;0
5605;https://www.mgfishing.eu//tubertini-kit-cima-e-4-elemento-leviar-kit-canne-roubaisienne.jpg;"Tubertini Kit, Cima e 4° Elemento Leviar - Kit Canne Roubaisienne";R071701;Home;0.000000;219;10;0
5604;https://www.mgfishing.eu/10911/tubertini-tle-protector-4-5-accessorio-roubaisienne.jpg;"Tubertini TLE Protector 4-5 - Accessorio Roubaisienne";x0046;Home;0.000000;31;5;0
5603;https://www.mgfishing.eu/10910/tubertini-kit-e-cime-rider-combat-mx-kit-roubaisienne.jpg;"Tubertini Kit e Cime Rider Combat MX - Kit Roubaisienne";x0696;Home;0.000000;47;5;0
5602;https://www.mgfishing.eu/10909/tubertini-mini-extension-3-4-sezione-terminale-roubaisienne.jpg;"Tubertini Mini Extension 3-4 - Sezione Terminale Roubaisienne";x0044;"Canne Da Pesca";0.000000;58;10;0
5601;https://www.mgfishing.eu//tubertini-pack-free-rider-canna-roubaisienne.jpg;"Tubertini Pack Free Rider - Canna Roubaisienne";x0706;Home;0.000000;1900;5;0
5600;https://www.mgfishing.eu/10908/tubertini-kit-e-cime-over-power-kit-roubaisienne.jpg;"Tubertini Kit e Cime Over Power - Kit Roubaisienne";x0272;"Canne Da Pesca";0.000000;58;10;0
5599;https://www.mgfishing.eu/10907/tubertini-scaldacollo-warm-grigio-scaldacollo-in-pile.jpg;"Tubertini Scaldacollo Warm Grigio - Scaldacollo in pile";70160;Home;5.655738;6.9;0;1
5598;https://www.mgfishing.eu//tubertini-octo-catcher-inox-flash-polpara-artificiale.jpg;"Tubertini Octo Catcher Inox Flash - Polpara artificiale";45518;Home;11.885246;14.5;0;1
5597;https://www.mgfishing.eu/11008/tubertini-lures-box-scatola-porta-artificiali.jpg;"Tubertini Lures box - Scatola porta artificiali";83186;"Borse porta attrezzatura";7.950820;9.7;5;0
